unified_business_number,company_name,registered_address,paid_in_capital_twd,listing_status,industry_code,stock_code,source_id,source_authority,source_dataset,source_data_date
05155853,研華股份有限公司,台北市內湖區瑞光路26巷20弄1號,8682544870,TWSE,25,2395,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
30950652,友通資訊股份有限公司,新北市汐止區新台五路一 段97號10樓,1144888570,TWSE,25,2397,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23826200,映泰股份有限公司,新北市新店區民權路108-2號2樓,1781000000,TWSE,25,2399,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23821182,凌陽科技股份有限公司,新竹科學園區創新一路十九號,5919949190,TWSE,24,2401,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23588039,毅嘉科技股份有限公司,桃園市龜山區華亞二路268號,3075365330,TWSE,28,2402,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
20938096,漢唐集成股份有限公司,新北市中和區橋和路13號13樓,1905866980,TWSE,31,2404,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
20980880,輔信科技股份有限公司,台北市內湖區瑞光路76巷30號,3434273030,TWSE,25,2405,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
97178376,國碩科技工業股份有限公司,新竹縣湖口鄉工業一路3號,3509056890,TWSE,26,2406,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
89390656,南亞科技股份有限公司,新北市泰山區大科里南林路98號,34502058940,TWSE,24,2408,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84149738,友達光電股份有限公司,新竹市科學園區力行二路一號,75470989720,TWSE,26,2409,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
96979933,中華電信股份有限公司,台北市信義路一段二十一之三號,77574465450,TWSE,27,2412,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
52878846,環隆科技股份有限公司,台中市工業區27路3號,1273592000,TWSE,28,2413,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12215548,精技電腦股份有限公司,台北市內湖區新湖二路236號3樓,1617358460,TWSE,29,2414,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
44913118,錩新科技股份有限公司,台北市中山區遼寧街179號20樓,900000000,TWSE,28,2415,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23611974,圓剛科技股份有限公司,新北市中和區建一路135號,1572188640,TWSE,25,2417,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22029190,仲琦科技股份有限公司,新竹科學園區新竹市力行一路1-8號,3213172290,TWSE,27,2419,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
20970807,新巨企業股份有限公司,新北市五股區五權路48號4樓,1526486880,TWSE,28,2420,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
81448796,建準電機工業股份有限公司,高雄市前鎮區新衙路296巷30號,2869436690,TWSE,28,2421,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04735004,固緯電子實業股份有限公司,新北市土城區中興路7之1號,1450472890,TWSE,31,2423,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04926876,隴華電子股份有限公司,台北市松山區八德路三段32號15樓,595850000,TWSE,27,2424,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22332192,承啟科技股份有限公司,新北市新店區民權路48-3號3樓,964988310,TWSE,25,2425,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22434156,鼎元光電科技股份有限公司,新竹科學園區苗栗縣竹南鎮科中路15號,3006222520,TWSE,26,2426,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
31275691,三商電腦股份有限公司,台北市信義路五段150巷2號3樓,1979995730,TWSE,30,2427,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
83639504,興勤電子工業股份有限公司,高雄市三民區民族一路373巷21號,1281127260,TWSE,28,2428,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12206203,銘旺科技股份有限公司,桃園市中壢區高鐵站前西路一段286號3樓之1,855000000,TWSE,26,2429,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
69568009,燦坤實業股份有限公司,台北市內湖區堤頂大道一段331號3樓,1168000000,TWSE,29,2430,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
35568331,聯昌電子企業股份有限公司,台北市內湖區南京東路六段501號11樓,1109270140,TWSE,28,2431,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22089345,倚天酷碁股份有限公司,台北市松山區復興北路369號7樓之5,618600000,TWSE,25,2432,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12516241,互盛股份有限公司,臺北市信義區信義路5段2號7樓,1444960110,TWSE,31,2433,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22404266,統懋半導體股份有限公司,台南市新市區中山路76號,370000000,TWSE,24,2434,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22099499,偉詮電子股份有限公司,新竹科學園區新竹縣寶山鄉工業東九路24號2樓,2000931750,TWSE,24,2436,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12364770,翔耀實業股份有限公司,臺北市松山區南京東路四段1號3樓,711956410,TWSE,26,2438,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
52375605,美律實業股份有限公司,台中市南屯區寶山里工業區23路22號,2536449140,TWSE,27,2439,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
01887370,太空梭高傳真資訊科技(股)公司,新竹縣竹北市環科一路23號9樓之2,1391172710,TWSE,28,2440,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
05126366,超豐電子股份有限公司,苗栗縣竹南鎮公義路136號,5688459210,TWSE,24,2441,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22006274,新美齊股份有限公司,台北市內湖區瑞光路2號7樓,3252320210,TWSE,14,2442,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
89549446,兆勁科技股份有限公司,新竹科學園區苗栗縣竹南鎮科研路50-8號2樓,1015695730,TWSE,27,2444,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22507241,京元電子股份有限公司,新竹市公道五路二段81號,12227450650,TWSE,24,2449,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12228473,神腦國際企業股份有限公司,新北市新店區中正路531號2樓,2582526570,TWSE,27,2450,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23446187,創見資訊股份有限公司,台北市內湖區行忠路70號,4313456750,TWSE,24,2451,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04967550,凌群電腦股份有限公司,台北市峨眉街115號6樓,1000000000,TWSE,30,2453,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84149961,聯發科技股份有限公司,新竹科學園區篤行一路1號,16038954070,TWSE,24,2454,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
97170472,全新光電科技股份有限公司,桃園市平鎮區工業一路16號,1849059180,TWSE,27,2455,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
30435973,飛宏科技股份有限公司,桃園市龜山區復興三路568號,4247724160,TWSE,28,2457,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84149224,義隆電子股份有限公司,新竹科學園區新竹縣創新一路十二號,3038803920,TWSE,24,2458,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
20863763,敦吉科技股份有限公司,臺北市內湖路1段120巷8號,1055956150,TWSE,31,2459,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84433564,建通精密工業股份有限公司,高雄市路竹區大同路513巷138號,1692000000,TWSE,28,2460,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22099322,光群雷射科技股份有限公司,新竹市科學工業園區力行六路一號,1918879630,TWSE,31,2461,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04877657,台灣良得電子股份有限公司,(22206)新北市深坑區北深路三段272號,1507844820,TWSE,28,2462,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22099478,盟立自動化股份有限公司,新竹市科學園區研發二路3號,2166804340,TWSE,31,2464,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22325002,麗臺科技股份有限公司,新北市中和區建一路166號18樓,939460310,TWSE,25,2465,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
34348590,冠西電子企業股份有限公司,新北市中和區連城路258號11樓,1734586970,TWSE,26,2466,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
07618057,志聖工業股份有限公司,新北市林口區工二工業區工八路2-1號,1568553480,TWSE,28,2467,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12115702,華經資訊企業股份有限公司,台北市內湖區行愛路78巷25號6樓,699612490,TWSE,30,2468,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
20873360,資通電腦股份有限公司,台北市中山北路2段111號3樓,472538900,TWSE,30,2471,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
52358985,立隆電子工業股份有限公司,台中市大里區國光路一段147號,1647351370,TWSE,28,2472,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
69905810,可成科技股份有限公司,台南市永康區仁愛街398號,5388210680,TWSE,31,2474,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04403568,鉅祥企業股份有限公司,桃園市新屋區九斗里8鄰九洲路1號,2180809980,TWSE,28,2476,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
33750329,美隆工業股份有限公司,桃園市桃園區幸福路99號,1585732440,TWSE,31,2477,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23534301,大毅科技股份有限公司,桃園市蘆竹區山鼻里5鄰南山路三段17巷4號1樓,1447313390,TWSE,28,2478,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84218848,敦陽科技股份有限公司,新竹市東大路二段83號12F之1,1063602910,TWSE,30,2480,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22145016,強茂股份有限公司,高雄市岡山區岡山北路24號,3821149270,TWSE,24,2481,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
38430938,連宇股份有限公司,新北市土城區自強街15巷1號1樓,778827110,TWSE,31,2482,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
52753108,百容電子股份有限公司,台中市南屯區工業區25路20號,1078898070,TWSE,28,2483,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22771229,希華晶體科技股份有限公司,427台中市潭子區中山路三段111巷1-1號,1594210220,TWSE,28,2484,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12320400,兆赫電子股份有限公司,新北市中和區員山路512號7樓,3176890370,TWSE,27,2485,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
35866232,一詮精密工業股份有限公司,新北市新莊區新知八路28號11樓,2339585790,TWSE,26,2486,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
68889236,漢平電子工業股份有限公司,台南市仁德區中正路三段256號,799994330,TWSE,31,2488,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84929896,瑞軒科技股份有限公司,新北市中和區連城路268號17樓,6100000000,TWSE,26,2489,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
89380545,吉祥全球實業股份有限公司,新北市新店區中正路54巷6號,820080000,TWSE,26,2491,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
19004316,華新科技股份有限公司,台北市松智路1號24樓,4852047740,TWSE,28,2492,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
30929883,揚博科技股份有限公司,台北市信義區松德路171號17樓,1267966290,TWSE,28,2493,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84166074,普安科技股份有限公司,新北市中和區中山路三段102號8樓,2735515380,TWSE,25,2495,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22099786,卓越成功股份有限公司,台北市中正區忠孝西路一段50號22樓之11,191004400,TWSE,20,2496,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
59334664,怡利電子工業股份有限公司,彰化縣伸港鄉溪底村工東一路37號,1308876760,TWSE,12,2497,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
16003518,宏達國際電子股份有限公司,桃園市桃園區興華路21巷1號,8360650860,TWSE,27,2498,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
03374306,國泰建設股份有限公司,台北市敦化南路二段218號2樓,11595610590,TWSE,14,2501,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
24060203,國產建材實業股份有限公司,台北市內湖區新湖一路8號7樓,11800000000,TWSE,14,2504,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11603817,國揚實業股份有限公司,台北市南港區經貿一路170號11樓之8,3800000000,TWSE,14,2505,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11099009,太平洋建設股份有限公司,台北市信義區光復南路495號,3870000000,TWSE,14,2506,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04921056,全坤建設開發股份有限公司,台北市內湖區新湖二路329號6樓,2245505300,TWSE,14,2509,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
72058206,太子建設開發股份有限公司,臺南市東區中華東路1段398號8樓,16233261470,TWSE,14,2511,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22817273,龍邦國際興業股份有限公司,台北市中正區忠孝西路一段50號9樓,3947292780,TWSE,20,2514,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
75094900,中華工程股份有限公司,台北市松山區東興路12號6樓,16079040840,TWSE,14,2515,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11762504,新亞建設開發股份有限公司,臺北市八德路四段760號15-16樓,2262784570,TWSE,14,2516,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
30900892,冠德建設股份有限公司,台北市松山區民權東路三段169號10樓,6094871100,TWSE,14,2520,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
06667446,京城建設股份有限公司,高雄市左營區博愛二路150號16樓,3659835450,TWSE,14,2524,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22344508,宏璟建設股份有限公司,台北市基隆路一段420號10樓,2703060000,TWSE,14,2527,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
81271967,皇普建設股份有限公司,桃園市中壢區領航南路三段307號17樓,4359964670,TWSE,14,2528,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11059409,大華建設股份有限公司,台北市內湖區成功路五段460號16樓,8412557310,TWSE,14,2530,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22221180,宏盛建設股份有限公司,台北市松山區敦化北路168號14樓,4742279700,TWSE,14,2534,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
18997007,達欣工程股份有限公司,台北市大安區敦化南路二段92號9樓,2707939670,TWSE,14,2535,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23113054,宏普建設股份有限公司,台北市大安區敦化南路二段19號9樓,3328086520,TWSE,14,2536,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22659295,聯上開發股份有限公司,台北市信義區忠孝東路五段68號36樓,3005577950,TWSE,14,2537,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12251662,基泰建設股份有限公司,台北市中正區衡陽路五十一號十樓,4450254950,TWSE,14,2538,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22491640,櫻花建設股份有限公司,台中市西區臺灣大道二段239號4樓,11931025810,TWSE,14,2539,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22190686,愛山林建設開發股份有限公司,台北市中山區龍江路128號2樓,9448739650,TWSE,14,2540,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12305479,興富發建設股份有限公司,台北市中山區樂群二路267號10樓,21530835390,TWSE,14,2542,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
34342717,皇昌營造股份有限公司,台北市內湖區潭美街539號23樓,5285419610,TWSE,14,2543,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
86379024,皇翔建設股份有限公司,台北市博愛路38號8樓,3797348080,TWSE,14,2545,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
43876760,根基營造股份有限公司,台北市松山區民權東路三段169號9樓,1305241930,TWSE,14,2546,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12373243,日勝生活科技股份有限公司,台北市大同區市民大道一段209號14樓,10350946490,TWSE,14,2547,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23358846,華固建設股份有限公司,台北市信義路四段456號7樓,3197186970,TWSE,14,2548,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
66394146,潤弘精密工程事業股份有限公司,台北市中山區八德路二段308號10樓,3107160000,TWSE,14,2597,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
03353007,益航股份有限公司,台北市復興南路二段237號14樓,8247760670,TWSE,15,2601,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11337775,長榮海運股份有限公司,台北市中山區民生東路二段166號,21650429960,TWSE,15,2603,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11812103,新興航運股份有限公司,台北市大安區復興南路一段368號14樓,5853532970,TWSE,15,2605,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
47067419,裕民航運股份有限公司,台北市敦化南路二段207號29樓,8450557120,TWSE,15,2606,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04406559,長榮國際儲運股份有限公司,桃園市桃園區經國路899號,5335705470,TWSE,15,2607,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
51015548,嘉里大榮物流股份有限公司,台北市中正區新生南路一段50號14樓,4670004980,TWSE,15,2608,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04200199,陽明海運股份有限公司,基隆市七堵區明德一路271號,34921042700,TWSE,15,2609,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11145904,中華航空股份有限公司,桃園市大園區航站南路一號,61199649370,TWSE,15,2610,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
33853232,志信國際股份有限公司,台北市大安區市民大道三段206號6樓,1890022720,TWSE,15,2611,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
43778070,中國航運股份有限公司,台北市濟南路一段15號9樓,1974845930,TWSE,15,2612,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
39014517,中國貨櫃運輸股份有限公司,新北市汐止區大同路三段二七五號,1484234580,TWSE,15,2613,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04964250,東森國際股份有限公司,台北市復興南路一段368號8樓,3272649460,TWSE,20,2614,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11395000,萬海航運股份有限公司,台北市松江路136號10樓,28061462930,TWSE,15,2615,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
33983853,山隆通運股份有限公司,新北市板橋區民生路一段1-2號1樓,1372818270,TWSE,23,2616,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
03564713,台灣航業股份有限公司,台北市濟南路二段29號,4172944870,TWSE,15,2617,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23225229,長榮航空股份有限公司,桃園市蘆竹區新南路一段376號,54004443350,TWSE,15,2618,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11381701,亞洲航空股份有限公司,台南市仁德區仁愛里機場路1050號,2094382040,TWSE,15,2630,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
16446274,台灣高速鐵路股份有限公司,(11568)台北市南港區經貿二路66號13樓,56282930580,TWSE,15,2633,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
97160544,漢翔航空工業股份有限公司,台中市西屯區漢翔路1號,9418671010,TWSE,15,2634,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
22358734,台驊國際控股股份有限公司,台北市信義區忠孝東路四段 563 號 12樓,1418352300,TWSE,15,2636,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
25637751,慧洋海運股份有限公司,"Windward 3,Regatta Office Park,PO Box 1350,Grand Cayman KY1",7464091990,TWSE,15,2637,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
70624227,台灣宅配通股份有限公司,241020新北市三重區神農街426號,954670000,TWSE,15,2642,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
16097775,長榮航太科技股份有限公司,桃園市大園區航站南路6號,3745709620,TWSE,15,2645,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
51712072,星宇航空股份有限公司,臺北市信義區忠孝東路四段525號11樓,30087350000,TWSE,15,2646,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
15415013,萬華企業股份有限公司,台北市峨嵋街52號,4499678380,TWSE,16,2701,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
75560601,華園飯店股份有限公司,高雄市苓雅區四維三路6號23樓B室,1566132490,TWSE,16,2702,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11636802,國賓大飯店股份有限公司,臺北市中山區中山北路2段65巷9號2樓,3669233430,TWSE,16,2704,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11081274,六福開發股份有限公司,新竹縣關西鎮仁安里拱子溝六十號,1913128300,TWSE,16,2705,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
11587957,第一華僑大飯店股份有限公司,台北市南京東路二段六十三號,4999983460,TWSE,16,2706,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04268726,晶華國際酒店股份有限公司,台北市中山北路2段39巷3號1-20樓,1274032380,TWSE,16,2707,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
23986016,遠雄悅來大飯店股份有限公司,974花蓮縣壽豐鄉鹽寮村山嶺18號,1050000000,TWSE,16,2712,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
89434676,夏都國際開發股份有限公司,屏東縣恆春鎮網紗里環城北路218巷15號,1431696960,TWSE,16,2722,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
39682101,開曼美食達人股份有限公司,台中市南屯區工業23路35號,1800000000,TWSE,16,2723,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
84630426,王品餐飲股份有限公司,臺中市西區臺灣大道二段218號29樓,829401090,TWSE,16,2727,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
04655091,雄獅旅行社股份有限公司,台北市內湖區石潭路151號9樓,932777390,TWSE,16,2731,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
70471881,寒舍餐旅管理顧問股份有限公司,台北市中正區忠孝東路一段12號,915260000,TWSE,16,2739,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
54023418,雲品國際酒店股份有限公司,台北市中山區中山北路二段96號8樓,1057787400,TWSE,16,2748,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
70472679,八方雲集國際股份有限公司,新北市淡水區中正東路二段27號18樓,666447960,TWSE,16,2753,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
94497159,世界健身股份有限公司,台中市西屯區市政路402號36樓,1125000000,TWSE,37,2762,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
51811609,彰化商業銀行股份有限公司,臺中市自由路二段三八號,117660462530,TWSE,17,2801,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
51816908,台中商業銀行股份有限公司,台中市民權路87號,60216259210,TWSE,17,2812,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
03110001,旺旺友聯產物保險股份有限公司,台北巿大安區忠孝東路四段219號12樓,2236080000,TWSE,17,2816,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
12198359,中華票券金融股份有限公司,台北市內湖區堤頂大道二段99號4樓,13429600000,TWSE,17,2820,src_tw_twse_portal,臺灣證券交易所,上市公司基本資料 t187ap03_L,2026-08-15
